Date,Open,High,Low,Close,Volume
2019-11-26,119.49,120.41,118.57,119.74,2379962
2019-11-27,120.54,121.31,119.58,121.3,1218914
2019-11-29,120.64,120.86,119.75,120.02,751588
2019-12-02,120.16,120.4155,118.44,119.15,1553273
2019-12-03,117.85,118.86,116.89,118.85,1880122
2019-12-04,118.74,120.17,118.74,120.1,1957540
2019-12-05,120.76,121.22,120.06,121,1694220
2019-12-06,122,122.49,120.86,122.07,1740224
2019-12-09,121.35,122.1236,120.01,121.82,1993180
2019-12-10,121.62,121.865,120.3,121.59,1748635
2019-12-11,122.01,123.56,121.845,123.32,1589663
2019-12-12,123.25,125.42,122.12,124.99,1460697
2019-12-13,125.62,126.84,124.6,125.64,2485465
2019-12-16,126.59,127.14,126,126.2,1553768
2019-12-17,126,127.31,125.28,127.05,1656156
2019-12-18,127.31,127.73,126.25,127.59,1479870
2019-12-19,126.81,127.41,126.17,126.85,1952317
2019-12-20,128.93,132.49,128.21,131.08,4295700
2019-12-23,130.95,134,130.81,133.4,1743700
2019-12-24,133.52,133.65,132.6,132.96,573636
2019-12-26,133.07,134.27,132.26,134.17,820337
2019-12-27,134.3,134.6,133.27,133.33,624327
2019-12-30,133.72,133.72,132.715,133.35,803770
2019-12-31,133.14,133.955,132.84,133.51,814796
2020-01-02,134.55,134.8,133.47,134.65,1014364
2020-01-03,132.79,133.62,131.81,133.49,1229366
2020-01-06,131.59,131.869,130.39,131.63,1517964
2020-01-07,131.08,132.1,130.44,130.44,1225855
2020-01-08,130.35,132.71,130.02,132.22,1429609
2020-01-09,133.92,135.0594,132.94,133.92,1227345
2020-01-10,134.17,134.49,132.69,133.19,835375
2020-01-13,133.21,133.69,132.51,133.11,1244666
2020-01-14,133.39,133.615,132.55,132.95,1112344
2020-01-15,132.91,133.87,132.02,132.62,872885
2020-01-16,133.14,134.14,132.89,134.05,800943
2020-01-17,133.5,135.315,133.245,135.05,906048
2020-01-21,133.2,133.35,128.22,129.68,3369914
2020-01-22,130.57,131.43,128.79,129.13,1836814
2020-01-23,126.73,129.77,123.47,129.59,2123127
2020-01-24,129.04,129.04,124,126.51,2689641
2020-01-27,118.59,119.48,115.82,116.91,4937645
2020-01-28,119.23,121.61,117.3,120.43,2577002
2020-01-29,121.48,123.82,120.735,121.64,2121332
2020-01-30,115.5,120.11,115.49,119.7,4088577
2020-01-31,119.71,120.6,116.68,117.08,2020103
2020-02-03,116.36,119.3739,114.26,116.45,3064855
2020-02-04,121.97,122.1,116.71,118,3308242
2020-02-05,119.5,120.82,117.61,118.26,2455018
2020-02-06,118.91,120.295,116.6,116.67,2518742
2020-02-07,113.37,114.31,110.52,111.55,5071244
2020-02-10,110.78,111.18,109.52,109.7,2737552
2020-02-11,111.06,113.98,110.25,113.06,3238604
2020-02-12,114.57,118.03,114.46,117.23,3994660
2020-02-13,115.5,115.98,113.43,113.62,3140519
2020-02-14,113.35,113.62,112.44,113.16,2555876
2020-02-18,112.49,112.76,110.71,111.41,2977941
2020-02-19,111.21,112.27,110.67,111.01,2531992
2020-02-20,110.87,110.99,109.42,109.8,2868209
2020-02-21,108.84,109.06,105.15,106.11,3352813
2020-02-24,99.95,101,96.39,96.61,7476943
2020-02-25,97.78,98.36,89.29,89.55,5906060
2020-02-26,90.44,90.98,81.82,82.34,9748015
2020-02-27,79.51,80.57,70.5,77,14785870
2020-02-28,73.92,81.36,73.48,80.41,9940198
2020-03-02,81.5,81.51,76.78,80.56,7890163
2020-03-03,81.76,81.94,76.78,78.19,7591334
2020-03-04,79.95,80.15,75.32,79.36,10264600
2020-03-05,75.03,75.92,64.18,65.78,16079010
2020-03-06,62.7,70.33,60.36,65.01,16949040
2020-03-09,56.23,56.3,47.36,48.27,19180320
2020-03-10,51.03,52.7,40.2,51.67,30322560
2020-03-11,48.56,51,41.2,44.37,23744220
2020-03-12,34,39.56,29.01,30.27,28866310
2020-03-13,37.01,37.34,28.61,32.33,27482970
2020-03-16,29.9,35.475,29.28,29.94,25379120
2020-03-17,31.22,31.436,26.83,27.66,18129240
2020-03-18,26.02,26.3,19.25,22.33,24554810
2020-03-19,21.76,24.15,20.55,22.41,17031530
2020-03-20,24.45,28.1,22,23.81,22221500
2020-03-23,24.03,29.32,22.77,28.19,20278850
2020-03-24,34.5,39.59,32.14,34.47,28057170
2020-03-25,40.5,45.4499,34.71,42.41,32761430
2020-03-26,42.83,49.87,37.85,40.61,35142480
2020-03-27,37.51,37.53,32.8,34.5,31129210
2020-03-30,32.31,32.63,28.1,29.77,25443670
2020-03-31,28.64,35.65,28.3,32.17,26187360
2020-04-01,30.3,30.8562,25.6,25.77,24415530
2020-04-02,25.5,27.95,23.95,24.82,29239440
2020-04-03,25.71,26.21,22.25,24.39,26467330
2020-04-06,26.8,30.2099,25.85,29.61,33519300
2020-04-07,35.31,39.75,31.65,33.55,51068300
2020-04-08,34.88,37.8,33.6501,37.56,28694310
2020-04-09,40.82,45.12,36.76,40.22,46354360
2020-04-13,36.32,36.7,33.25,33.37,34049160
2020-04-14,35.95,39,35.3601,37.84,32458610
2020-04-15,35.02,37.8499,34.4,36.98,22565520
2020-04-16,36.5,37.0664,33.01,34.01,24760160
2020-04-17,37.11,37.61,35.0001,37.39,24741660
2020-04-20,35.51,37.21,34.91,35.99,15152980
2020-04-21,34.5,35.77,33.5,34.43,15515170
2020-04-22,35.34,35.74,33.62,34.01,9862267
2020-04-23,34.37,37.2,34.13,36.88,21503970
2020-04-24,37.1,37.48,35,35.68,14786620
2020-04-27,36.33,39.58,35.86,39.47,19029190
2020-04-28,41.9,43.01,39.5702,41.59,23428790
2020-04-29,45,48.6,44.4207,48.06,28659810
2020-04-30,47.51,48.56,44.38,46.77,21274410
2020-05-01,43.13,44.74,40.6,40.77,20273750
2020-05-04,37.61,41.7459,37.02,41.37,22844930
2020-05-05,41.63,42.27,37.02,37.2,25370150
2020-05-06,38.21,38.5,36,36.11,15416940
2020-05-07,36.48,38.97,36.45,38.03,13834900
2020-05-08,40.3,41.39,38.55,39.92,15961920
2020-05-11,39.11,39.48,37.78,38.07,9389627
2020-05-12,38.95,39.22,36.32,36.34,10499860
2020-05-13,36.98,37.01,33.4,34.53,22563480
2020-05-14,33,35.8695,31.41,35.15,22829510
2020-05-15,34.4,38.27,34.37,37.45,18249390
2020-05-18,41.2,44.98,41.2,43.7,29413810
2020-05-19,43.76,44.31,40.92,42.15,17966900
2020-05-20,43.2,43.62,39.71,40.73,22451040
2020-05-21,41.2,45.07,40.35,43.35,28093770
2020-05-22,44.65,45.4,42.02,43.14,15272570
2020-05-26,47.11,50.36,46.67,49.56,27211790
2020-05-27,54.14,55.32,49.3,54.29,31922250
2020-05-28,53.44,54.7,51.332,51.7,21540060
2020-05-29,50,52.8199,49.0906,51.87,19136670
2020-06-01,52,56.07,51.56,55.64,19950830
2020-06-02,57.26,58.44,55.39,56,18215980
2020-06-03,54.7,58.8,54.6,58.11,18385760
2020-06-04,57.45,60.32,55.58,57.69,33102080
2020-06-05,64.86,74.5899,64.6,69.44,61286490
2020-06-08,75.06,75.55,70.1,75.12,32661340
2020-06-09,70.83,71.7175,66.63,69.91,22273610
2020-06-10,67.84,67.84,60.8,63.59,25167030
2020-06-11,56.02,60,54.07,54.51,29730940
2020-06-12,60.6,62.7,57,61.18,25974150
2020-06-15,55.75,61.78,55.32,60.83,20472960
2020-06-16,66.5,66.89,60.54,62.5,21519750
2020-06-17,59.01,60.24,56.76,58.03,21778860
2020-06-18,56.55,61.6936,56.21,59.35,21486040
2020-06-19,60.96,61.12,54.72,55.27,24765450
2020-06-22,53.5,54.14,50.35,51.86,26220990
2020-06-23,52.62,54.6,51.35,54.36,18591800
2020-06-24,51.9,52.46,46.52,48.24,26872920
2020-06-25,45.35,49.1899,45.25,48.58,21698760
2020-06-26,48.62,48.91,45.43,46.41,14396000
2020-06-29,46.09,50.49,45.06,50.3,17409070
2020-06-30,49.6,50.77,47.78,50.3,14819000
2020-07-01,51.99,55.62,50.45,50.83,17917140
2020-07-02,52.97,53.62,49.36,49.51,13823710
2020-07-06,50.29,51.49,47.89,50.02,13304470
2020-07-07,48.91,49.75,47.42,47.56,9986214
2020-07-08,46.97,50.43,46.51,50.07,12332650
2020-07-09,50.92,51.1,46.545,47.12,13952510
2020-07-10,47.03,51.95,46.13,51.77,20560030
2020-07-13,52.09,52.9,49.3629,49.54,13636880
2020-07-14,48.72,48.72,47.14,48.15,10562730
2020-07-15,51.49,58.68,51.35,58.36,33940110
2020-07-16,55.41,56.15,53.75,53.94,16256720
2020-07-17,52.11,54.369,51.5,53.14,11012380
2020-07-20,53.82,54.78,51.97,52.4,7672491
2020-07-21,52.9,53.961,51.9601,52.8,8717251
2020-07-22,52.06,52.6617,51.38,51.45,7258695
2020-07-23,50.5,51.43,49.4,50.45,11370090
2020-07-24,50,52.4156,49.6,50.83,7006491
2020-07-27,50.58,50.59,48.22,49.3,7319618
2020-07-28,49.35,51.99,49.25,50.83,10081380
2020-07-29,51.16,51.4399,49.62,51,4947489
2020-07-30,50.2,50.6899,49.1,50.3,5437609
2020-07-31,50.02,50.3,47.88,48.71,7496630
2020-08-03,47.58,47.95,45.71,47.39,9299362
2020-08-04,47.26,50.09,47.15,49.13,7519921
2020-08-05,50.56,50.8499,48.38,49.53,9940106
2020-08-06,48.9,51.58,48.55,51.1,8729687
2020-08-07,50.71,52.33,49.46,52.1,8397424
2020-08-10,51.11,58.26,51.11,57.31,19737960
2020-08-11,61.48,62.19,58.29,58.67,18211840
2020-08-12,60.52,60.77,55.03,57.19,12717210
2020-08-13,56.71,59.65,56.391,58.5,8594086
2020-08-14,57.93,60.75,57.6,60.5,9203369
2020-08-17,60.35,60.55,58.56,60.29,8097405
2020-08-18,60,60.58,58.71,60.4,7826982
2020-08-19,60.21,64.1497,60.04,61.09,10438580
2020-08-20,59.96,61.76,59.27,61.53,5405905
2020-08-21,61.51,63.03,61.29,61.53,5980681
2020-08-24,63.04,65.2,61.2,64.43,12221500
2020-08-25,64.58,65.09,62.7,64.07,7931431
2020-08-26,63.72,64.0775,61.89,62.84,5710337
2020-08-27,64.04,67.57,63.97,66.6,9902893
2020-08-28,67.81,71.25,66.64,70.12,13882990
2020-08-31,70.13,71.55,68.2,68.84,8218330
2020-09-01,66.99,69.17,65.67,68.51,6153958
2020-09-02,69.18,69.18,66.73,68.37,6132228
2020-09-03,71.1,74.44,68.93,70.2,12987790
2020-09-04,72.47,73.12,68.58,71.95,7898788
2020-09-08,70.02,73.5,69.55,71.51,7383771
2020-09-09,70.62,70.8,67.61,70.11,6760622
2020-09-10,70.73,74.07,70.09,70.14,6334429
2020-09-11,70.49,70.58,68.15,69.34,4109384
2020-09-14,70.33,71.181,69.36,70.94,4715941
2020-09-15,70.69,70.84,66.9431,67.69,8654764
2020-09-16,67.69,71.25,67,69.61,6686861
2020-09-17,68.05,70.42,67.51,68.75,5638251
2020-09-18,68.5,69.08,64.52,65.45,9854992
2020-09-21,62.09,62.62,59.1194,60.71,8709808
2020-09-22,61,63.06,60.66,62.37,5057593
2020-09-23,63.02,65.1,61.17,61.24,5252944
2020-09-24,60.64,61.24,58.27,59.97,6456416
2020-09-25,63.22,64.91,61.7824,64.59,7922073
2020-09-28,66.13,66.83,63.32,66.09,5677523
2020-09-29,65.86,66.23,63.51,64.4,4445030
2020-09-30,66.47,68.21,64.18,64.73,7994713
2020-10-01,65.15,65.92,63.57,65.55,5431983
2020-10-02,62.5,65.76,62.3,65.26,4948996
2020-10-05,65,66.1,64.5,65.25,3575846
2020-10-06,66,69.91,65.77,66.18,7355391
2020-10-07,67.47,68.64,66.1,68.02,4551361
2020-10-08,68.81,69.36,67.25,69.29,4740341
2020-10-09,69.4,72.11,68.8,71.09,6369902
2020-10-12,70.36,70.73,69.18,69.83,4336058
2020-10-13,64.19,64.64,60.03,60.61,23821390
2020-10-14,61.35,62.48,59.64,59.91,18072000
2020-10-15,58.67,59.55,57.851,59.38,7955243
2020-10-16,59.49,59.9799,57.9,58.83,6341985
2020-10-19,59.52,60.87,58.77,59.71,6251894
2020-10-20,60.8,62.0407,60.02,61.79,6258731
2020-10-21,61.56,61.565,60.02,60.69,3869287
2020-10-22,61.1,63.46,61.075,63.39,6314316
2020-10-23,63.91,64.77,62.881,64.48,5040608
2020-10-26,62.22,62.27,55.81,58.26,12161290
2020-10-27,58.09,59.41,57.28,57.38,5285498
2020-10-28,55.13,55.61,53.06,53.12,9382597
2020-10-29,53.02,54.37,51.33,53.83,8947338
2020-10-30,52.97,57.8,51.37,56.42,17062330
2020-11-02,55,57.1,53.85,57.02,7320124
2020-11-03,56.9,58.65,56.34,57.57,4837498
2020-11-04,57.21,58.61,56.4,56.98,3503488
2020-11-05,57.77,60.32,57.63,60.17,4516476
2020-11-06,59.81,59.98,58.2,58.57,4250939
2020-11-09,73.27,78.86,71.24,75.43,27736790
2020-11-10,74.03,74.6298,71.36,73.73,11446130
2020-11-11,73.81,73.92,69.7,70.88,10404050
2020-11-12,68.07,71.12,67.67,68.1,6983357
2020-11-13,69.35,71.13,68.65,70.61,4573739
2020-11-16,75.79,77.23,74.02,75.5,12110110
2020-11-17,74.605,76.74,73.74,75.34,5924536
2020-11-18,74.11,76.49,74.05,74.13,5810037
2020-11-19,73.85,75.05,73.22,74.44,3532439
2020-11-20,74.72,75.1388,72.53,72.58,4595481
2020-11-23,73.56,76.45,73.56,75.78,4973114
2020-11-24,79.13,82.59,78.34,81.63,8096164
2020-11-25,80.45,81.63,79.47,80.08,5114046
2020-11-27,80.58,82.15,80.43,81.48,2194307
2020-11-30,82,82,77.7,78.81,5833890
2020-12-01,80,80.68,78.15,78.29,3477642
2020-12-02,77.36,81.37,75.97,80.64,3845240
2020-12-03,81.24,85.1,81.02,84.4,5937620
2020-12-04,83,83.75,80.43,82.73,8543130
2020-12-07,82.25,82.44,80.3,81.62,5566353
2020-12-08,80.67,83.85,80.51,82.83,4374271
2020-12-09,83.91,84.97,80.8714,82.37,6767523
2020-12-10,80.75,82.62,80.35,80.64,4512981
2020-12-11,80.99,81.46,76.26,76.46,6149084
2020-12-14,78.81,79.43,73.95,74.06,6263358
2020-12-15,74.65,74.71,70.75,74.05,7268707
2020-12-16,74.06,74.64,72.35,73.65,3570028
2020-12-17,74.02,74.48,72.61,73.94,3298296
2020-12-18,73.74,74.49,71.5801,72.29,4961441
2020-12-21,69.01,72.24,68.75,71.82,4991105
2020-12-22,71.82,71.88,68.57,69.69,4572919
2020-12-23,70.15,72.87,70.11,71.42,3764152
2020-12-24,71.75,71.85,70.07,70.66,1712418
2020-12-28,71.9,73.99,71.2,72.89,3917589
2020-12-29,74.06,74.4,70.86,71.6,3461324
2020-12-30,71.6,74.07,71.19,73.75,4429353
2020-12-31,73.5,75.75,71.2,74.69,6275469
2021-01-04,74.8,75.24,69.89,70.72,5732837
2021-01-05,70.5,73.27,70.425,72.55,4029519
2021-01-06,72.7,74.07,71.14,72.2,3612539
2021-01-07,72.64,75.44,72.64,73.98,3993714
2021-01-08,74.91,75.49,71.96,72.97,3104153
2021-01-11,71.3,73.1,70.85,72.12,2725005
2021-01-12,72.14,72.71,70.81,72.47,2763055
2021-01-13,71.78,72.51,70.7737,72.25,2772136
2021-01-14,73.59,76.53,73.37,75.84,5228218
2021-01-15,75.04,76.29,72.87,72.92,3124955
2021-01-19,74,74.67,72.46,73.48,2505602
2021-01-20,74.04,75.16,72.27,72.82,2432316
2021-01-21,72.5,73.51,71.02,72.66,3100047
2021-01-22,71.67,72.28,70.66,71.96,2636594
2021-01-25,70.73,70.86,66.91,68.42,7703046
2021-01-26,69,69.09,66.48,66.5,4754611
2021-01-27,65.43,68.525,64.34,66.18,4557649
2021-01-28,69.285,70.58,67.45,69.05,5089852
2021-01-29,68.65,69.33,64.2601,65,5937762
2021-02-01,65.95,66.55,64.66,65.75,3547853
2021-02-02,67.17,68.91,65.84,68.68,3839181
2021-02-03,69,70.03,68.31,69.42,2907661
2021-02-04,70.4,71.87,69.88,70.84,3588820
2021-02-05,71.67,72.99,71.03,71.58,3131280
2021-02-08,72.5,72.5,70.5801,70.7,2701215
2021-02-09,70.75,70.75,68.31,68.89,3017024
2021-02-10,69.25,70.69,68.535,68.77,4418339
2021-02-11,69,69.83,67.41,67.99,3277669
2021-02-12,66.66,68.3,66.65,67.63,3173455
2021-02-16,69,74.76,68.38,74.2,9398943
2021-02-17,73.36,76.65,72.49,75.11,5982192
2021-02-18,74.31,75.98,72.9,75.12,3585893
2021-02-19,76.62,79.73,76.5,78.87,5659936
2021-02-22,79.57,88.75,79.01,86.23,15159250
2021-02-23,87.31,90.47,82.77,90.05,10128190
2021-02-24,91.67,97.08,91.62,96.66,9811090
2021-02-25,98.01,99.24,88.51,91.63,10355760
2021-02-26,91,94.23,89.27,93.28,4844265
