Date,Open,High,Low,Close,Volume
2021-02-05,137.35,137.42,135.86,136.76,75693830
2021-02-08,136.03,136.96,134.92,136.91,71297210
2021-02-09,136.62,137.877,135.85,136.01,76774210
2021-02-10,136.48,136.99,134.4,135.39,73046560
2021-02-11,135.9,136.39,133.77,135.13,64280030
2021-02-12,134.35,135.53,133.6921,135.37,60145130
2021-02-16,135.49,136.01,132.79,133.19,80576320
2021-02-17,131.25,132.22,129.47,130.84,98085250
2021-02-18,129.2,129.995,127.41,129.71,96856750
2021-02-19,130.24,130.71,128.8,129.87,87668830
2021-02-22,128.01,129.72,125.6,126,103916400
2021-02-23,123.76,126.71,118.39,125.86,158273000
2021-02-24,124.94,125.56,122.23,125.35,111039900
2021-02-25,124.68,126.4585,120.54,120.99,148199500
2021-02-26,122.59,124.85,121.2,121.26,153848400
